"user_id","post_id","content","post_date"
"37","5544","I've been pumped","2023-10-24"
"708","5545","I've been melancholic","2023-10-24"
"260","5546","I've been itchy","2023-10-24"
"631","5547","I've gotten nervous","2023-10-24"
"25","5548","I've gotten sympathetic","2023-10-24"
"208","5549","I am frustrated","2023-10-24"
"593","5550","I feel frustrated","2023-10-24"
"83","5551","I'm melancholic","2023-10-24"
"761","5552","I'm feeling lonely","2023-10-24"
"977","5553","I'm energetic","2023-10-24"
"93","5554","I'm energetic","2023-10-24"
"197","5555","I've gotten sad","2023-10-24"
"41","5556","I'm tired","2023-10-24"
"75","5557","I've gotten disillusioned","2023-10-24"
"168","5558","I feel lazy","2023-10-24"
"72","5559","I've gotten worried","2023-10-24"
"45","5560","I feel itchy","2023-10-24"
"553","5561","I am fired up","2023-10-24"
"175","5562","I am relaxed","2023-10-24"
"30","5563","I'm feeling fired up","2023-10-24"
"40","5564","I am hopeful","2023-10-24"
"89","5565","I feel disgusted","2023-10-24"
"54","5566","I've been apprehensive","2023-10-24"
"787","5567","I'm restless","2023-10-24"
"753","5568","I am annoyed","2023-10-24"
"580","5569","I'm feeling eager","2023-10-24"
"77","5570","I am rejuvenated","2023-10-24"
"14","5571","I've gotten introspective","2023-10-24"
"6","5572","I feel impatient","2023-10-24"
"85","5573","I'm tired","2023-10-24"
"256","5574","I'm feeling disillusioned","2023-10-24"
"226","5575","I feel inspired","2023-10-24"
"17","5576","I am grateful","2023-10-24"
"68","5577","I feel thrilled","2023-10-24"
"38","5578","I feel astonished","2023-10-24"
"50","5579","I've gotten elated","2023-10-24"
"646","5580","I've gotten bored","2023-10-24"
"68","5581","I feel nervous","2023-10-24"
"29","5582","I've gotten spontaneous","2023-10-24"
"10","5583","I am energetic","2023-10-25"
"733","5584","I'm energetic","2023-10-25"
"771","5585","I've been grateful","2023-10-25"
"777","5586","I'm excited","2023-10-25"
"55","5587","I've been nervous","2023-10-25"
"75","5588","I'm fired up","2023-10-25"
"56","5589","I am lonely","2023-10-25"
"39","5590","I feel curious","2023-10-25"
"679","5591","I've been sympathetic","2023-10-25"
"223","5592","I'm sympathetic","2023-10-25"
"13","5593","I am elated","2023-10-25"
"44","5594","I am pessimistic","2023-10-25"
"924","5595","I feel grateful","2023-10-25"
"61","5596","I've been hopeful","2023-10-25"
"289","5597","I've gotten pessimistic","2023-10-25"
"134","5598","I am happy","2023-10-25"
"1007","5599","I've gotten pumped","2023-10-25"
"33","5600","I'm feeling hopeful","2023-10-25"
"777","5601","I've been amused","2023-10-25"
"300","5602","I am excited","2023-10-25"
"40","5603","I feel disgusted","2023-10-25"
"59","5604","I am tired","2023-10-25"
"189","5605","I'm feeling apprehensive","2023-10-25"
"183","5606","I've gotten sympathetic","2023-10-25"
"347","5607","I am restless","2023-10-25"
"65","5608","I've gotten serene","2023-10-25"
"888","5609","I'm feeling inspired","2023-10-25"
"24","5610","I am energetic","2023-10-25"
"63","5611","I've been overwhelmed","2023-10-25"
"30","5612","I am thrilled","2023-10-25"
"651","5613","I feel astonished","2023-10-25"
"64","5614","I feel satisfied","2023-10-25"
"37","5615","I'm feeling serene","2023-10-25"
"913","5616","I've gotten sympathetic","2023-10-25"
"27","5617","I feel joyful","2023-10-25"
"7","5618","I'm content","2023-10-25"
"108","5619","I've been disillusioned","2023-10-25"
"58","5620","I've gotten elated","2023-10-25"
"86","5621","I'm feeling confident","2023-10-25"
"34","5622","I am restless","2023-10-25"
"2","5623","I feel overwhelmed","2023-10-25"
"295","5624","I've been nervous","2023-10-25"
"355","5625","I am sympathetic","2023-10-25"
"9","5626","I feel rejuvenated","2023-10-25"
"36","5627","I'm feeling annoyed","2023-10-25"
"379","5628","I'm feeling introspective","2023-10-25"
"850","5629","I've been content","2023-10-25"
"52","5630","I am tired","2023-10-25"
"70","5631","I'm feeling disappointed","2023-10-25"
"446","5632","I'm feeling eager","2023-10-25"
"70","5633","I'm sympathetic","2023-10-25"
"432","5634","I am angry","2023-10-25"
"28","5635","I've been determined","2023-10-25"
"602","5636","I've gotten melancholic","2023-10-25"
"845","5637","I'm thrilled","2023-10-25"
"1","5638","I'm feeling happy","2023-10-25"
"14","5639","I'm feeling stressed","2023-10-25"
"342","5640","I'm feeling spontaneous","2023-10-25"
"60","5641","I am impatient","2023-10-26"
"213","5642","I'm relaxed","2023-10-26"
"41","5643","I feel overwhelmed","2023-10-26"
"61","5644","I am happy","2023-10-26"
"63","5645","I'm feeling restless","2023-10-26"
"68","5646","I've been dejected","2023-10-26"
"11","5647","I've been joyful","2023-10-26"
"11","5648","I am bored","2023-10-26"
"20","5649","I've gotten spontaneous","2023-10-26"
"105","5650","I've gotten apprehensive","2023-10-26"
"41","5651","I'm joyful","2023-10-26"
"146","5652","I've gotten lazy","2023-10-26"
"4","5653","I am optimistic","2023-10-26"
"454","5654","I feel elated","2023-10-26"
"71","5655","I feel amused","2023-10-26"
"133","5656","I'm feeling overwhelmed","2023-10-26"
"42","5657","I'm apprehensive","2023-10-26"
"204","5658","I feel tired","2023-10-26"
"862","5659","I feel stressed","2023-10-26"
"476","5660","I am introspective","2023-10-26"
"576","5661","I am relaxed","2023-10-26"
"539","5662","I'm annoyed","2023-10-26"
"78","5663","I've been confident","2023-10-26"
"1","5664","I'm feeling eager","2023-10-26"
"245","5665","I feel restless","2023-10-26"
"221","5666","I'm feeling curious","2023-10-26"
"61","5667","I feel angry","2023-10-26"
"32","5668","I've gotten sympathetic","2023-10-26"
"5","5669","I feel frustrated","2023-10-26"
"82","5670","I am content","2023-10-26"
"27","5671","I've been thrilled","2023-10-26"
"502","5672","I feel worried","2023-10-26"
"572","5673","I feel disappointed","2023-10-26"
"3","5674","I've been eager","2023-10-26"
"3","5675","I've gotten content","2023-10-26"
"14","5676","I feel disgusted","2023-10-26"
"83","5677","I feel calm","2023-10-26"
"755","5678","I am impatient","2023-10-26"
"72","5679","I've gotten bored","2023-10-26"
"224","5680","I am happy","2023-10-26"
"76","5681","I am pessimistic","2023-10-26"
"588","5682","I am thrilled","2023-10-26"
"79","5683","I've gotten disappointed","2023-10-26"
"239","5684","I'm feeling lonely","2023-10-26"
"118","5685","I've been spontaneous","2023-10-26"
"18","5686","I am content","2023-10-26"
"59","5687","I've been energetic","2023-10-26"
"69","5688","I've gotten overwhelmed","2023-10-26"
"497","5689","I'm happy","2023-10-26"
"193","5690","I've been dejected","2023-10-26"
"98","5691","I am bored","2023-10-26"
"313","5692","I've gotten dejected","2023-10-26"
"664","5693","I feel overwhelmed","2023-10-26"
"617","5694","I feel elated","2023-10-26"
"139","5695","I've gotten itchy","2023-10-26"
"803","5696","I've been itchy","2023-10-26"
"77","5697","I'm feeling serene","2023-10-26"
"340","5698","I've been happy","2023-10-26"
"592","5699","I'm feeling dejected","2023-10-26"
"218","5700","I'm feeling amused","2023-10-27"
"228","5701","I've been thrilled","2023-10-27"
"6","5702","I feel thrilled","2023-10-27"
"90","5703","I've gotten dejected","2023-10-27"
"220","5704","I'm tired","2023-10-27"
"5","5705","I feel grateful","2023-10-27"
"14","5706","I've been happy","2023-10-27"
"75","5707","I'm feeling lazy","2023-10-27"
"53","5708","I'm lonely","2023-10-27"
"3","5709","I've been pumped","2023-10-27"
"26","5710","I've gotten dejected","2023-10-27"
"139","5711","I've been excited","2023-10-27"
"86","5712","I'm feeling nervous","2023-10-27"
"202","5713","I've gotten curious","2023-10-27"
"117","5714","I am tired","2023-10-27"
"739","5715","I am eager","2023-10-27"
"199","5716","I've been thrilled","2023-10-27"
"46","5717","I've gotten determined","2023-10-27"
"89","5718","I've gotten overwhelmed","2023-10-27"
"23","5719","I've gotten elated","2023-10-27"
"201","5720","I've been satisfied","2023-10-27"
"31","5721","I'm sympathetic","2023-10-27"
"68","5722","I am curious","2023-10-27"
"854","5723","I've been disgusted","2023-10-27"
"90","5724","I am nervous","2023-10-27"
"66","5725","I've gotten spontaneous","2023-10-27"
"39","5726","I feel rejuvenated","2023-10-27"
"476","5727","I've gotten astonished","2023-10-27"
"8","5728","I've been disgusted","2023-10-27"
"19","5729","I'm introspective","2023-10-27"
"869","5730","I'm restless","2023-10-27"
"37","5731","I feel content","2023-10-27"
"698","5732","I feel amused","2023-10-27"
"46","5733","I feel worried","2023-10-27"
"593","5734","I am amused","2023-10-27"
"129","5735","I am eager","2023-10-27"
"86","5736","I'm inspired","2023-10-27"
"46","5737","I'm peaceful","2023-10-27"
"992","5738","I'm curious","2023-10-27"
"36","5739","I've gotten eager","2023-10-27"
"242","5740","I'm feeling thrilled","2023-10-27"
"990","5741","I feel curious","2023-10-27"
"1001","5742","I'm melancholic","2023-10-27"
"898","5743","I'm feeling fired up","2023-10-27"
"78","5744","I've been spontaneous","2023-10-27"
"894","5745","I've been dejected","2023-10-27"
"87","5746","I'm amused","2023-10-27"
"79","5747","I'm bored","2023-10-27"
"48","5748","I've gotten determined","2023-10-27"
"876","5749","I've gotten calm","2023-10-27"
"53","5750","I'm calm","2023-10-27"
"15","5751","I've been restless","2023-10-27"
"583","5752","I've been lazy","2023-10-27"
"664","5753","I'm feeling calm","2023-10-27"
"11","5754","I'm disillusioned","2023-10-27"
"489","5755","I'm feeling thrilled","2023-10-27"
"27","5756","I am disappointed","2023-10-27"
"89","5757","I've been pessimistic","2023-10-27"
"88","5758","I'm impatient","2023-10-27"
"216","5759","I'm grateful","2023-10-28"
"274","5760","I am calm","2023-10-28"
"17","5761","I've been frustrated","2023-10-28"
"87","5762","I'm rejuvenated","2023-10-28"
"76","5763","I've gotten dejected","2023-10-28"
"63","5764","I've gotten euphoric","2023-10-28"
"48","5765","I've gotten energetic","2023-10-28"
"113","5766","I'm disappointed","2023-10-28"
"213","5767","I'm feeling spontaneous","2023-10-28"
"942","5768","I'm feeling nervous","2023-10-28"
"44","5769","I've gotten astonished","2023-10-28"
"24","5770","I've gotten introspective","2023-10-28"
"781","5771","I'm feeling curious","2023-10-28"
"223","5772","I feel apprehensive","2023-10-28"
"53","5773","I've been serene","2023-10-28"
"211","5774","I've gotten sad","2023-10-28"
"38","5775","I am lazy","2023-10-28"
"738","5776","I've gotten overwhelmed","2023-10-28"
"937","5777","I feel introspective","2023-10-28"
"996","5778","I'm pumped","2023-10-28"
"28","5779","I feel annoyed","2023-10-28"
"689","5780","I'm relaxed","2023-10-28"
"353","5781","I've been amused","2023-10-28"
"81","5782","I feel disillusioned","2023-10-28"
"364","5783","I feel disappointed","2023-10-28"
"48","5784","I've been relaxed","2023-10-28"
"161","5785","I'm feeling relaxed","2023-10-28"
"85","5786","I feel tired","2023-10-28"
"1010","5787","I've been eager","2023-10-28"
"270","5788","I've been confident","2023-10-28"
"333","5789","I've gotten pumped","2023-10-28"
"73","5790","I'm feeling worried","2023-10-28"
"37","5791","I feel curious","2023-10-28"
"35","5792","I've gotten restless","2023-10-28"
"779","5793","I'm feeling satisfied","2023-10-28"
"241","5794","I've gotten thrilled","2023-10-28"
"89","5795","I'm feeling happy","2023-10-28"
"379","5796","I am stressed","2023-10-28"
"169","5797","I feel relaxed","2023-10-28"
"16","5798","I've been euphoric","2023-10-28"
"67","5799","I am fired up","2023-10-28"
"46","5800","I feel stressed","2023-10-28"
"300","5801","I am annoyed","2023-10-28"
"794","5802","I'm feeling optimistic","2023-10-28"
"97","5803","I'm feeling dejected","2023-10-28"
"804","5804","I'm energetic","2023-10-28"
"609","5805","I've been peaceful","2023-10-28"
"9","5806","I am calm","2023-10-28"
"80","5807","I am lazy","2023-10-28"
"46","5808","I'm feeling curious","2023-10-28"
"901","5809","I'm feeling stressed","2023-10-28"
"480","5810","I feel content","2023-10-28"
"28","5811","I've gotten angry","2023-10-28"
"835","5812","I've gotten introspective","2023-10-28"
"19","5813","I feel joyful","2023-10-28"
"60","5814","I'm feeling relaxed","2023-10-28"
"79","5815","I've gotten disappointed","2023-10-28"
"41","5816","I am inspired","2023-10-28"
"304","5817","I'm feeling euphoric","2023-10-28"
"18","5818","I've gotten euphoric","2023-10-28"
"92","5819","I'm tired","2023-10-29"
"827","5820","I've been spontaneous","2023-10-29"
"585","5821","I feel grateful","2023-10-29"
"33","5822","I'm hopeful","2023-10-29"
"61","5823","I'm feeling relaxed","2023-10-29"
"66","5824","I've been calm","2023-10-29"
"50","5825","I'm restless","2023-10-29"
"140","5826","I'm grateful","2023-10-29"
"82","5827","I am energetic","2023-10-29"
"524","5828","I'm annoyed","2023-10-29"
"275","5829","I've been worried","2023-10-29"
"10","5830","I've gotten thrilled","2023-10-29"
"201","5831","I am lonely","2023-10-29"
"33","5832","I'm feeling inspired","2023-10-29"
"851","5833","I am restless","2023-10-29"
"43","5834","I've gotten stressed","2023-10-29"
"244","5835","I am energetic","2023-10-29"
"60","5836","I am determined","2023-10-29"
"85","5837","I've been confident","2023-10-29"
"41","5838","I'm restless","2023-10-29"
"204","5839","I'm calm","2023-10-29"
"84","5840","I'm grateful","2023-10-29"
"403","5841","I am spontaneous","2023-10-29"
"56","5842","I've gotten introspective","2023-10-29"
"675","5843","I've gotten disillusioned","2023-10-29"
"25","5844","I've gotten elated","2023-10-29"
"38","5845","I feel grateful","2023-10-29"
"268","5846","I've been pessimistic","2023-10-29"
"166","5847","I am serene","2023-10-29"
"92","5848","I've gotten overwhelmed","2023-10-29"
"195","5849","I've been excited","2023-10-29"
"646","5850","I'm feeling rejuvenated","2023-10-29"
"27","5851","I'm feeling angry","2023-10-29"
"245","5852","I'm feeling worried","2023-10-29"
"85","5853","I'm joyful","2023-10-29"
"34","5854","I feel euphoric","2023-10-29"
"111","5855","I'm hopeful","2023-10-29"
"770","5856","I feel joyful","2023-10-29"
"85","5857","I feel annoyed","2023-10-29"
"252","5858","I'm disillusioned","2023-10-29"
"371","5859","I'm feeling hopeful","2023-10-29"
"890","5860","I've gotten lonely","2023-10-29"
"567","5861","I'm feeling euphoric","2023-10-29"
"13","5862","I've gotten lazy","2023-10-29"
"584","5863","I've been impatient","2023-10-29"
"7","5864","I am hopeful","2023-10-29"
"5","5865","I'm determined","2023-10-29"
"70","5866","I am disappointed","2023-10-29"
"306","5867","I've gotten thrilled","2023-10-29"
"16","5868","I'm calm","2023-10-29"
"192","5869","I've been relaxed","2023-10-29"
"1008","5870","I'm feeling content","2023-10-29"
"46","5871","I've gotten annoyed","2023-10-29"
"279","5872","I feel sympathetic","2023-10-29"
"330","5873","I'm impatient","2023-10-29"
"517","5874","I've gotten happy","2023-10-29"
"1","5875","I feel grateful","2023-10-29"
"642","5876","I'm excited","2023-10-29"
"757","5877","I feel introspective","2023-10-29"
"90","5878","I've gotten itchy","2023-10-29"
"20","5879","I've been astonished","2023-10-29"
"48","5880","I am impatient","2023-10-30"
"827","5881","I've gotten peaceful","2023-10-30"
"861","5882","I've been energetic","2023-10-30"
"77","5883","I've been fired up","2023-10-30"
"88","5884","I'm feeling fired up","2023-10-30"
"76","5885","I am determined","2023-10-30"
"65","5886","I've been grateful","2023-10-30"
"235","5887","I'm feeling hopeful","2023-10-30"
"56","5888","I'm feeling grateful","2023-10-30"
"56","5889","I am serene","2023-10-30"
"76","5890","I'm feeling sympathetic","2023-10-30"
"88","5891","I've been sad","2023-10-30"
"660","5892","I've gotten amused","2023-10-30"
"735","5893","I'm feeling happy","2023-10-30"
"64","5894","I feel overwhelmed","2023-10-30"
"709","5895","I've gotten sympathetic","2023-10-30"
"73","5896","I am relaxed","2023-10-30"
"964","5897","I am rejuvenated","2023-10-30"
"27","5898","I feel disgusted","2023-10-30"
"23","5899","I feel annoyed","2023-10-30"
"28","5900","I feel dejected","2023-10-30"
"69","5901","I'm feeling content","2023-10-30"
"914","5902","I've gotten angry","2023-10-30"
"24","5903","I've been disillusioned","2023-10-30"
"45","5904","I've been annoyed","2023-10-30"
"263","5905","I've gotten sad","2023-10-30"
"61","5906","I feel euphoric","2023-10-30"
"286","5907","I'm happy","2023-10-30"
"70","5908","I've gotten overwhelmed","2023-10-30"
"169","5909","I'm happy","2023-10-30"
"57","5910","I'm feeling elated","2023-10-30"
"975","5911","I'm bored","2023-10-30"
"17","5912","I am fired up","2023-10-30"
"125","5913","I've been worried","2023-10-30"
"934","5914","I feel peaceful","2023-10-30"
"597","5915","I am tired","2023-10-30"
"142","5916","I'm feeling fired up","2023-10-30"
"102","5917","I feel introspective","2023-10-30"
"34","5918","I've been happy","2023-10-30"
"9","5919","I'm disappointed","2023-10-30"
"161","5920","I'm feeling sympathetic","2023-10-30"
"359","5921","I've been hopeful","2023-10-30"
"156","5922","I feel disappointed","2023-10-30"
"817","5923","I'm feeling introspective","2023-10-30"
"709","5924","I'm determined","2023-10-30"
"98","5925","I'm feeling disillusioned","2023-10-30"
"224","5926","I've been dejected","2023-10-30"
"63","5927","I am tired","2023-10-30"
"657","5928","I'm frustrated","2023-10-30"
"210","5929","I am satisfied","2023-10-30"
"382","5930","I've been frustrated","2023-10-30"
"85","5931","I'm euphoric","2023-10-30"
"316","5932","I've been tired","2023-10-30"
"150","5933","I'm feeling hopeful","2023-10-30"
"6","5934","I'm feeling content","2023-10-30"
"61","5935","I feel impatient","2023-10-30"
"546","5936","I'm energetic","2023-10-30"
"236","5937","I'm feeling astonished","2023-10-30"
"19","5938","I've been inspired","2023-10-30"
"535","5939","I'm feeling stressed","2023-10-30"
"89","5940","I've been itchy","2023-10-30"
"927","5941","I've been fired up","2023-10-31"
"251","5942","I am frustrated","2023-10-31"
"447","5943","I'm feeling amused","2023-10-31"
"34","5944","I'm excited","2023-10-31"
"31","5945","I've gotten calm","2023-10-31"
"59","5946","I'm feeling joyful","2023-10-31"
"704","5947","I'm elated","2023-10-31"
"835","5948","I'm melancholic","2023-10-31"
"2","5949","I feel disillusioned","2023-10-31"
"573","5950","I'm melancholic","2023-10-31"
"395","5951","I've gotten satisfied","2023-10-31"
"13","5952","I've been determined","2023-10-31"
"331","5953","I'm amused","2023-10-31"
"48","5954","I've been tired","2023-10-31"
"60","5955","I'm feeling happy","2023-10-31"
"265","5956","I am excited","2023-10-31"
"42","5957","I feel grateful","2023-10-31"
"257","5958","I've gotten euphoric","2023-10-31"
"487","5959","I am rejuvenated","2023-10-31"
"211","5960","I'm lonely","2023-10-31"
"731","5961","I've gotten rejuvenated","2023-10-31"
"27","5962","I'm feeling relaxed","2023-10-31"
"68","5963","I'm fired up","2023-10-31"
"86","5964","I've gotten excited","2023-10-31"
"64","5965","I'm feeling impatient","2023-10-31"
"152","5966","I've gotten nervous","2023-10-31"
"841","5967","I'm feeling excited","2023-10-31"
"18","5968","I feel worried","2023-10-31"
"50","5969","I am excited","2023-10-31"
"46","5970","I feel disillusioned","2023-10-31"
"8","5971","I've been content","2023-10-31"
"470","5972","I've gotten apprehensive","2023-10-31"
"5","5973","I've gotten impatient","2023-10-31"
"297","5974","I've been curious","2023-10-31"
"221","5975","I am restless","2023-10-31"
"585","5976","I'm eager","2023-10-31"
"68","5977","I've gotten hopeful","2023-10-31"
"9","5978","I'm curious","2023-10-31"
"142","5979","I've been confident","2023-10-31"
"33","5980","I've been spontaneous","2023-10-31"
"21","5981","I've gotten apprehensive","2023-10-31"
"27","5982","I've been stressed","2023-10-31"
"83","5983","I'm feeling sympathetic","2023-10-31"
"784","5984","I've gotten stressed","2023-10-31"
"213","5985","I am angry","2023-10-31"
"49","5986","I am elated","2023-10-31"
"15","5987","I've been lazy","2023-10-31"
"484","5988","I am frustrated","2023-10-31"
"65","5989","I've gotten inspired","2023-10-31"
"88","5990","I am bored","2023-10-31"
"748","5991","I'm itchy","2023-10-31"
"544","5992","I feel restless","2023-10-31"
"807","5993","I've been joyful","2023-10-31"
"454","5994","I've gotten curious","2023-10-31"
"760","5995","I'm feeling hopeful","2023-10-31"
"53","5996","I feel lazy","2023-10-31"
"88","5997","I've been joyful","2023-10-31"
"683","5998","I am curious","2023-10-31"
"100","5999","I'm melancholic","2023-10-31"
"29","6000","I've been happy","2023-10-31"
"321","6001","I'm feeling energetic","2023-10-31"
"174","6002","I've been astonished","2023-10-31"
"3","6003","I'm satisfied","2023-11-01"
"697","6004","I am itchy","2023-11-01"
"87","6005","I feel pessimistic","2023-11-01"
"120","6006","I'm serene","2023-11-01"
"75","6007","I've been hopeful","2023-11-01"
"512","6008","I'm confident","2023-11-01"
"12","6009","I've been happy","2023-11-01"
"945","6010","I'm itchy","2023-11-01"
"57","6011","I've gotten happy","2023-11-01"
"237","6012","I've been tired","2023-11-01"
"39","6013","I feel inspired","2023-11-01"
"3","6014","I feel lazy","2023-11-01"
"63","6015","I'm feeling annoyed","2023-11-01"
"895","6016","I feel happy","2023-11-01"
"452","6017","I've been grateful","2023-11-01"
"50","6018","I am optimistic","2023-11-01"
"225","6019","I've been itchy","2023-11-01"
"90","6020","I've gotten spontaneous","2023-11-01"
"21","6021","I've been astonished","2023-11-01"
"11","6022","I've gotten nervous","2023-11-01"
"168","6023","I've gotten confident","2023-11-01"
"226","6024","I am stressed","2023-11-01"
"174","6025","I'm feeling pumped","2023-11-01"
"214","6026","I am itchy","2023-11-01"
"8","6027","I'm serene","2023-11-01"
"879","6028","I'm feeling pessimistic","2023-11-01"
"224","6029","I've been nervous","2023-11-01"
"87","6030","I've been frustrated","2023-11-01"
"100","6031","I am happy","2023-11-01"
"8","6032","I've gotten rejuvenated","2023-11-01"
"554","6033","I feel euphoric","2023-11-01"
"719","6034","I'm feeling pumped","2023-11-01"
"126","6035","I'm feeling dejected","2023-11-01"
"134","6036","I feel elated","2023-11-01"
"255","6037","I'm elated","2023-11-01"
"15","6038","I've gotten bored","2023-11-01"
"35","6039","I feel bored","2023-11-01"
"65","6040","I am disgusted","2023-11-01"
"6","6041","I feel content","2023-11-01"
"75","6042","I am disgusted","2023-11-01"
"159","6043","I've been sympathetic","2023-11-01"
"20","6044","I'm feeling rejuvenated","2023-11-01"
"768","6045","I've gotten inspired","2023-11-01"
"64","6046","I'm lazy","2023-11-01"
"88","6047","I feel pessimistic","2023-11-01"
"817","6048","I feel optimistic","2023-11-01"
"8","6049","I'm feeling thrilled","2023-11-01"
"24","6050","I've gotten astonished","2023-11-01"
"450","6051","I am relaxed","2023-11-01"
"266","6052","I feel pumped","2023-11-01"
"247","6053","I'm frustrated","2023-11-01"
"769","6054","I've gotten pessimistic","2023-11-01"
"150","6055","I am sympathetic","2023-11-01"
"840","6056","I've gotten astonished","2023-11-01"
"190","6057","I am fired up","2023-11-01"
"280","6058","I am bored","2023-11-01"
"299","6059","I feel excited","2023-11-01"
"35","6060","I feel apprehensive","2023-11-01"
"61","6061","I feel disillusioned","2023-11-01"
"192","6062","I've gotten sympathetic","2023-11-01"
"84","6063","I've been curious","2023-11-01"
"55","6064","I've been amused","2023-11-01"
"55","6065","I'm sad","2023-11-02"
"35","6066","I'm content","2023-11-02"
"224","6067","I've been relaxed","2023-11-02"
"281","6068","I've been lazy","2023-11-02"
"195","6069","I'm feeling annoyed","2023-11-02"
"539","6070","I'm feeling hopeful","2023-11-02"
"1","6071","I am tired","2023-11-02"
"68","6072","I am disgusted","2023-11-02"
"79","6073","I feel overwhelmed","2023-11-02"
"299","6074","I'm lonely","2023-11-02"
"82","6075","I've gotten elated","2023-11-02"
"84","6076","I'm amused","2023-11-02"
"19","6077","I am lonely","2023-11-02"
"415","6078","I am rejuvenated","2023-11-02"
"472","6079","I'm inspired","2023-11-02"
"645","6080","I'm euphoric","2023-11-02"
"38","6081","I am tired","2023-11-02"
"359","6082","I am amused","2023-11-02"
"259","6083","I've gotten satisfied","2023-11-02"
"156","6084","I've been disappointed","2023-11-02"
"65","6085","I've gotten curious","2023-11-02"
"81","6086","I'm feeling grateful","2023-11-02"
"71","6087","I am inspired","2023-11-02"
"851","6088","I am joyful","2023-11-02"
"890","6089","I'm feeling annoyed","2023-11-02"
"35","6090","I feel inspired","2023-11-02"
"61","6091","I've been content","2023-11-02"
"24","6092","I've gotten confident","2023-11-02"
"1","6093","I feel satisfied","2023-11-02"
"397","6094","I've been optimistic","2023-11-02"
"162","6095","I'm relaxed","2023-11-02"
"603","6096","I'm impatient","2023-11-02"
"92","6097","I feel thrilled","2023-11-02"
"55","6098","I'm feeling disgusted","2023-11-02"
"79","6099","I've gotten pessimistic","2023-11-02"
"77","6100","I've been melancholic","2023-11-02"
"3","6101","I'm excited","2023-11-02"
"15","6102","I've been energetic","2023-11-02"
"17","6103","I've gotten worried","2023-11-02"
"43","6104","I'm feeling energetic","2023-11-02"
"877","6105","I've been fired up","2023-11-02"
"26","6106","I've been curious","2023-11-02"
"448","6107","I've been amused","2023-11-02"
"398","6108","I'm bored","2023-11-02"
"202","6109","I feel introspective","2023-11-02"
"59","6110","I've gotten worried","2023-11-02"
"75","6111","I feel disappointed","2023-11-02"
"83","6112","I am curious","2023-11-02"
"536","6113","I'm feeling thrilled","2023-11-02"
"689","6114","I've been disillusioned","2023-11-02"
"36","6115","I am amused","2023-11-02"
"91","6116","I am relaxed","2023-11-02"
"397","6117","I'm content","2023-11-02"
"16","6118","I feel sad","2023-11-02"
"31","6119","I'm lonely","2023-11-02"
"596","6120","I'm feeling disillusioned","2023-11-02"
"290","6121","I've gotten eager","2023-11-02"
"513","6122","I feel happy","2023-11-02"
"656","6123","I feel confident","2023-11-02"
"797","6124","I feel nervous","2023-11-02"
"448","6125","I am happy","2023-11-02"
"223","6126","I've been peaceful","2023-11-02"
"516","6127","I've gotten pessimistic","2023-11-02"
"11","6128","I'm feeling apprehensive","2023-11-03"
"230","6129","I'm feeling dejected","2023-11-03"
"15","6130","I'm feeling euphoric","2023-11-03"
"625","6131","I'm feeling apprehensive","2023-11-03"
"53","6132","I've been energetic","2023-11-03"
"958","6133","I've been worried","2023-11-03"
"901","6134","I'm determined","2023-11-03"
"79","6135","I'm curious","2023-11-03"
"7","6136","I'm sad","2023-11-03"
"856","6137","I've been disgusted","2023-11-03"
"323","6138","I am hopeful","2023-11-03"
"237","6139","I feel satisfied","2023-11-03"
"397","6140","I'm feeling determined","2023-11-03"
"52","6141","I'm joyful","2023-11-03"
"272","6142","I am optimistic","2023-11-03"
"66","6143","I am pumped","2023-11-03"
"38","6144","I'm overwhelmed","2023-11-03"
"226","6145","I'm feeling optimistic","2023-11-03"
"690","6146","I feel confident","2023-11-03"
"1","6147","I am astonished","2023-11-03"
"49","6148","I'm feeling nervous","2023-11-03"
"228","6149","I'm feeling overwhelmed","2023-11-03"
"474","6150","I'm feeling determined","2023-11-03"
"9","6151","I am curious","2023-11-03"
"69","6152","I am frustrated","2023-11-03"
"340","6153","I feel happy","2023-11-03"
"520","6154","I am amused","2023-11-03"
"668","6155","I am grateful","2023-11-03"
"84","6156","I've gotten energetic","2023-11-03"
"660","6157","I've been itchy","2023-11-03"
"77","6158","I've gotten angry","2023-11-03"
"91","6159","I'm feeling hopeful","2023-11-03"
"30","6160","I've gotten disgusted","2023-11-03"
"222","6161","I'm feeling worried","2023-11-03"
"973","6162","I've been sad","2023-11-03"
"489","6163","I've gotten impatient","2023-11-03"
"155","6164","I feel eager","2023-11-03"
"36","6165","I'm grateful","2023-11-03"
"334","6166","I'm feeling angry","2023-11-03"
"166","6167","I've been satisfied","2023-11-03"
"58","6168","I've been rejuvenated","2023-11-03"
"918","6169","I'm feeling lazy","2023-11-03"
"37","6170","I am apprehensive","2023-11-03"
"58","6171","I feel lonely","2023-11-03"
"57","6172","I'm amused","2023-11-03"
"564","6173","I'm feeling angry","2023-11-03"
"39","6174","I am dejected","2023-11-03"
"145","6175","I'm feeling introspective","2023-11-03"
"295","6176","I feel nervous","2023-11-03"
"38","6177","I'm feeling satisfied","2023-11-03"
"67","6178","I'm feeling overwhelmed","2023-11-03"
"2","6179","I've gotten curious","2023-11-03"
"60","6180","I've been determined","2023-11-03"
"7","6181","I've been impatient","2023-11-03"
"39","6182","I've been disappointed","2023-11-03"
"67","6183","I feel serene","2023-11-03"
